modelo,cond,semente,grupo,geracao,regionais_vivos,controles_vivos,n_reg_base,n_ctl_base
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,8,7,10,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,9,7,10,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,10,7,10,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,11,7,10,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,12,7,10,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,13,7,11,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,14,7,9,9,17
openai-gpt-5-6-terra,pt-C1,regional-01-chasque-do-imperador,regional,15,7,11,9,17
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,0,7,14,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,1,2,10,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,2,2,11,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,3,2,10,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,4,1,8,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,5,2,10,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,6,1,9,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,7,2,9,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,8,1,8,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,9,2,9,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,10,2,6,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,11,2,9,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,12,2,7,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,13,2,7,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,14,2,7,7,14
openai-gpt-5-6-terra,pt-C1,regional-02-contrabandista,regional,15,1,7,7,14
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,0,14,10,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,1,11,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,2,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,3,11,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,4,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,5,11,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,6,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,7,11,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,8,12,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,9,12,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,10,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,11,12,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,12,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,13,11,5,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,14,11,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-03-correr-eguada,regional,15,12,6,14,10
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,0,16,9,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,1,13,7,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,2,13,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,3,13,7,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,4,12,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,5,12,7,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,6,12,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,7,12,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,8,12,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,9,10,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,10,10,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,11,10,7,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,12,10,6,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso-1912,regional,13,10,7,16,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,0,18,9,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,1,15,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,2,15,5,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,3,14,8,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,4,12,5,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,5,12,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,6,12,5,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,7,11,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,8,11,6,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,9,11,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,10,11,6,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,11,11,6,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,12,11,6,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,13,11,6,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,14,11,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-04-jogo-do-osso,regional,15,11,7,18,9
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,0,10,13,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,1,8,9,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,2,8,12,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,3,6,4,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,4,5,6,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,5,5,8,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,6,4,5,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,7,5,6,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,8,4,6,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,9,5,6,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,10,4,6,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,11,4,4,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,12,3,5,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,13,3,4,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,14,2,5,10,13
openai-gpt-5-6-terra,pt-C1,regional-05-no-manantial,regional,15,1,4,10,13
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,0,9,17,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,1,4,8,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,2,4,11,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,3,5,6,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,4,4,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,5,4,6,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,6,4,8,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,7,4,6,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,8,5,8,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,9,4,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,10,5,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,11,4,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,12,5,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,13,4,6,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,14,5,7,9,17
openai-gpt-5-6-terra,pt-C1,regional-06-o-negro-bonifacio,regional,15,4,5,9,17
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,0,12,21,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,1,9,13,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,2,9,13,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,3,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,4,9,15,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,5,9,13,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,6,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,7,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,8,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,9,9,16,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,10,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,11,9,16,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,12,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,13,9,15,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,14,9,15,12,21
openai-gpt-5-6-terra,pt-C1,regional-07-os-cabelos-da-china,regional,15,9,14,12,21
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,0,13,19,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,1,9,13,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,2,8,4,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,3,8,8,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,4,8,5,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,5,8,6,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,6,8,8,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,7,8,4,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,8,8,6,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,9,7,7,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,10,7,5,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,11,7,6,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,12,7,4,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,13,7,6,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,14,7,7,13,19
openai-gpt-5-6-terra,pt-C1,regional-08-penar-de-velhos,regional,15,7,6,13,19
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,0,18,10,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,1,13,7,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,2,11,8,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,3,9,5,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,4,10,8,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,5,9,7,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,6,10,8,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,7,9,6,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,8,10,8,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,9,9,7,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas-1912,regional,10,10,9,18,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,0,21,10,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,1,12,7,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,2,12,9,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,3,11,5,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,4,12,7,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,5,11,6,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,6,12,8,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,7,10,6,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,8,11,8,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,9,10,6,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,10,11,8,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,11,10,5,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,12,11,8,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,13,10,6,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,14,11,7,21,10
openai-gpt-5-6-terra,pt-C1,regional-09-trezentas-oncas,regional,15,10,7,21,10
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,0,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,1,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,2,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,3,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,4,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,5,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,6,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,7,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,8,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,9,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,10,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,11,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,12,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,13,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,14,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,15,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,0,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,1,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,2,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,3,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,4,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,5,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,6,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,7,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,8,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,9,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,10,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,11,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,12,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,13,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,14,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,15,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,0,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,1,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,2,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,3,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,4,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,5,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,6,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,7,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,8,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,9,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,10,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,11,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,12,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,13,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,14,0,0,0,0
openai-gpt-5-6-terra,pt-C2,controle-pt-03-memorial-ayres,controle-pt,15,0,0,0,0
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,0,9,17,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,1,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,2,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,3,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,4,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,5,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,6,9,14,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,7,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,8,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,9,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,10,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,11,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,12,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,13,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,14,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-01-chasque-do-imperador,regional,15,9,13,9,17
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,0,7,14,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,1,7,13,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,2,7,11,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,3,3,11,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,4,3,9,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,5,3,9,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,6,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,7,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,8,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,9,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,10,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,11,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,12,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,13,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,14,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-02-contrabandista,regional,15,3,8,7,14
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,0,14,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,1,14,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,2,14,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,3,13,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,4,13,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,5,13,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,6,13,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,7,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,8,13,10,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,9,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,10,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,11,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,12,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,13,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,14,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-03-correr-eguada,regional,15,13,9,14,10
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,0,16,9,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,1,15,8,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,2,15,8,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,3,15,8,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,4,15,8,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,5,15,7,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,6,15,8,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso-1912,regional,7,15,7,16,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,0,18,9,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,1,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,2,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,3,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,4,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,5,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,6,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,7,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,8,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,9,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,10,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,11,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,12,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,13,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,14,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-04-jogo-do-osso,regional,15,17,8,18,9
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,0,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,1,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,2,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,3,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,4,10,12,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,5,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,6,10,12,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,7,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,8,10,13,10,13
openai-gpt-5-6-terra,pt-C2,regional-05-no-manantial,regional,9,10,12,10,13
