modelo,cond,semente,grupo,geracao,massa_cauda,n_tokens
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,4,0.1255,255
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,5,0.1483,263
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,6,0.1336,262
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,7,0.1509,265
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,8,0.1353,266
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas-1912,regional,9,0.1358,265
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,0,0.2,240
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,1,0.1355,251
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,2,0.126,254
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,3,0.1339,254
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,4,0.1333,255
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,5,0.1417,254
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,6,0.1344,253
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,7,0.1294,255
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,8,0.131,252
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,9,0.1378,254
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,10,0.144,250
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,11,0.1474,251
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,12,0.1355,251
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,13,0.1446,249
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,14,0.1463,246
anthropic-claude-sonnet-5,pt-C1,regional-09-trezentas-oncas,regional,15,0.144,250
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,0,0.2059,204
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,1,0.2166,217
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,2,0.2212,217
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,3,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,4,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,5,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,6,0.2273,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,7,0.2273,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,8,0.2273,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,9,0.2258,217
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,10,0.2326,215
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,11,0.235,217
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,12,0.235,217
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,13,0.2385,218
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,14,0.2385,218
anthropic-claude-sonnet-5,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,15,0.2339,218
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,0,0.2098,224
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,1,0.2055,219
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,2,0.21,219
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,3,0.2172,221
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,4,0.2182,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,5,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,6,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,7,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,8,0.2283,219
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,9,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,10,0.2227,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,11,0.2294,218
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,12,0.2182,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,13,0.2217,221
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,14,0.2217,221
anthropic-claude-sonnet-5,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,15,0.2273,220
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,0,0.1875,176
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,1,0.1949,195
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,2,0.2053,190
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,3,0.2042,191
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,4,0.2067,208
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,5,0.2222,207
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,6,0.2222,207
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,7,0.226,208
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,8,0.2238,210
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,9,0.2286,210
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,10,0.2238,210
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,11,0.2238,210
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,12,0.2217,212
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,13,0.2227,211
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,14,0.2275,211
anthropic-claude-sonnet-5,pt-C2,controle-pt-03-memorial-ayres,controle-pt,15,0.2275,211
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,0,0.151,245
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,1,0.0853,258
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,2,0.0811,259
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,3,0.0853,258
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,4,0.0846,260
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,5,0.0846,260
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,6,0.084,262
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,7,0.0789,266
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,8,0.0789,266
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,9,0.0787,267
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,10,0.0827,266
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,11,0.0827,266
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,12,0.0824,267
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,13,0.0827,266
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,14,0.0824,267
anthropic-claude-sonnet-5,pt-C2,regional-01-chasque-do-imperador,regional,15,0.0827,266
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,0,0.1944,216
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,1,0.1564,211
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,2,0.1651,212
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,3,0.1651,212
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,4,0.1714,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,5,0.1714,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,6,0.1714,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,7,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,8,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,9,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,10,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,11,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,12,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,13,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,14,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-02-contrabandista,regional,15,0.1762,210
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,0,0.1569,204
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,1,0.1165,206
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,2,0.1165,206
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,3,0.1159,207
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,4,0.122,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,5,0.1232,203
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,6,0.1232,203
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,7,0.1225,204
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,8,0.1225,204
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,9,0.1366,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,10,0.1366,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,11,0.1415,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,12,0.1415,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,13,0.1415,205
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,14,0.1408,206
anthropic-claude-sonnet-5,pt-C2,regional-03-correr-eguada,regional,15,0.1415,205
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,0,0.2755,196
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,1,0.197,203
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,2,0.1921,203
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,3,0.201,199
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,4,0.194,201
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,5,0.1931,202
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,6,0.1931,202
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,7,0.1921,203
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,8,0.1961,204
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,9,0.201,204
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,10,0.202,203
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso-1912,regional,11,0.1961,204
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,0,0.25,196
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,1,0.1878,197
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,2,0.1872,203
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,3,0.1863,204
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,4,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,5,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,6,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,7,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,8,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,9,0.1845,206
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,10,0.1845,206
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,11,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,12,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,13,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,14,0.1836,207
anthropic-claude-sonnet-5,pt-C2,regional-04-jogo-do-osso,regional,15,0.1818,209
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,0,0.1299,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,1,0.1117,179
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,2,0.1117,179
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,3,0.1167,180
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,4,0.1222,180
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,5,0.1215,181
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,6,0.1202,183
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,7,0.1196,184
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,8,0.1202,183
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,9,0.1243,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,10,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,11,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,12,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,13,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,14,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-05-no-manantial,regional,15,0.1356,177
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,0,0.2336,244
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,1,0.1364,242
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,2,0.1388,245
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,3,0.1423,246
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,4,0.1429,245
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,5,0.1423,246
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,6,0.1468,252
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,7,0.1417,254
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,8,0.1362,257
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,9,0.1362,257
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,10,0.1373,255
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,11,0.1373,255
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,12,0.1373,255
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,13,0.1383,253
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,14,0.1406,256
anthropic-claude-sonnet-5,pt-C2,regional-06-o-negro-bonifacio,regional,15,0.1401,257
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,0,0.25,244
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,1,0.2065,276
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,2,0.2064,281
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,3,0.2071,280
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,4,0.2086,278
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,5,0.2135,281
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,6,0.2143,280
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,7,0.2151,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,8,0.2151,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,9,0.2115,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,10,0.2115,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,11,0.2115,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,12,0.2115,279
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,13,0.1943,283
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,14,0.1901,284
anthropic-claude-sonnet-5,pt-C2,regional-07-os-cabelos-da-china,regional,15,0.1943,283
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,0,0.2278,237
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,1,0.2024,247
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,2,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,3,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,4,0.2032,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,5,0.2032,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,6,0.2055,253
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,7,0.208,250
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,8,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,9,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,10,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,11,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,12,0.2072,251
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,13,0.2024,252
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,14,0.2024,252
anthropic-claude-sonnet-5,pt-C2,regional-08-penar-de-velhos,regional,15,0.2032,251
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,0,0.2333,240
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,1,0.1516,244
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,2,0.1577,241
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,3,0.1542,240
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,4,0.1471,238
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,5,0.1435,237
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,6,0.1435,237
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,7,0.1411,241
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,8,0.1405,242
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,9,0.1405,242
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas-1912,regional,10,0.1347,245
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,0,0.2,240
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,1,0.1597,238
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,2,0.1523,243
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,3,0.1523,243
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,4,0.1612,242
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,5,0.1551,245
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,6,0.1551,245
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,7,0.1551,245
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,8,0.1538,247
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,9,0.1538,247
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,10,0.1538,247
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,11,0.1538,247
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,12,0.1538,247
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,13,0.148,250
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,14,0.148,250
anthropic-claude-sonnet-5,pt-C2,regional-09-trezentas-oncas,regional,15,0.148,250
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,0,0.2059,204
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,1,0.2105,209
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,2,0.2207,222
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,3,0.2237,228
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,4,0.2237,228
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,5,0.2237,228
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,6,0.2237,228
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,7,0.2208,231
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,8,0.2217,230
anthropic-claude-sonnet-5,pt-C3,controle-pt-01-policarpo-abertura,controle-pt,9,0.2255,235
